genero,edad,peso,altura,id_ejercicio,valoracion,bmi,categoria_edad,categoria_bmi,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc,tags_combinados,popularidad
female,19,69.6,170.4,1470,6.0,23.97011175031409,joven,normal,Shotgun row,"The shotgun row is a single-arm row variation utilizing a cable stack in a staggered stance. It targets the muscles of the middle back, like the lats (latissimus dorsi) and rhomboids, but also the core. It is usually performed for moderate to high-reps, at least 8-15 reps per set, in the later stages of a back or upper-body workout.",Strength,Lats,Cable,Intermediate,8.9,Average,Strength Lats Intermediate,4.1588830833596715
female,34,74.5,166.2,1471,5.6,26.970825169680882,adulto,sobrepeso,Close-Grip Front Lat Pulldown,"The close-grip pull-down is a variation on the lat pull-down, acable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Lats,Cable,Intermediate,8.8,Average,Strength Lats Intermediate,3.8816242111356933
female,24,68.8,154.9,1472,6.3,28.673823175034094,joven,sobrepeso,Straight-arm rope pull-down,"The straight-arm rope pull-down is a variation of the straight-arm lat pull-down performed using a cable stack machine and a rope grip. It can either be performed in an athletic upright stance, or slightly bent over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, such as 8-15 reps or more.",Strength,Lats,Cable,Intermediate,8.7,Average,Strength Lats Intermediate,4.366827237527655
male,22,90.3,173.4,1473,9.2,30.032367109269927,joven,obesidad,Lat pull-down,"The lat pull-down is a cable-based exercise that's ubiquitous in gyms around the world. This back builder is easy to learn and highly effective at building back size and strength. It's usually trained in moderate to high reps, such as 8-12 reps per set. If grip strength is a limitation, you can wear wrist straps.",Strength,Lats,Cable,Intermediate,8.6,Average,Strength Lats Intermediate,6.376954061151496
male,36,105.8,180.7,1474,6.5,32.401816829283156,adulto,obesidad,Straight-Arm Pulldown,"The straight-arm bar pull-down is a variation of the straight-arm lat pull-down performed using a cable stack machine. It can either be performed in an athletic upright stance, or slightly bent-over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, like 8-15 reps or above.",Strength,Lats,Cable,Intermediate,8.3,Average,Strength Lats Intermediate,4.505456673639644
female,31,49.0,157.4,1475,7.2,19.77819361317728,adulto,normal,Single-arm kneeling lat pull-down,"The single-arm kneeling lat pull-down is a variation of the lat pull-down exercise performed one arm at a time, with the knees on the ground, rather than sitting on a bench or machine. It has all of the same benefits of a lat pull-down performed on a bench or machine, in addition to providing further activation to the core and lower body.",Strength,Lats,Cable,Beginner,8.3,Average,Strength Lats Beginner,4.990659700031606
male,35,73.7,172.2,1476,7.6,24.85428039944909,adulto,normal,Elevated Cable Rows,"The cable seated row is a popular exercise to train the muscles of the upper back, including the lats (latissimus dorsi), traps, rhomboids, and rear deltoids, using a cable stack. It also targets the biceps to a lesser degree. The cable row can work well in a variety of rep-ranges, but is most popular in muscle-building workouts or as an accessory movement for strength workouts.",Strength,Lats,Cable,Beginner,8.3,Average,Strength Lats Beginner,5.267918572255584
male,16,69.0,178.1,1477,7.3,21.753104782814166,adolescente,normal,Full Range-Of-Motion Lat Pulldown,1,Strength,Lats,Cable,Beginner,8.1,Average,Strength Lats Beginner,5.0599744180876005
female,45,55.4,150.8,1478,8.5,24.361671439326244,adulto,normal,Kneeling lat pull-down,"The kneeling lat pull-down is a variation of the lat pull-down exercise performed with the knees on the ground rather than sitting on a bench or machine. It has all of the same benefits of a lat pull-down performed on a bench or machine, in addition to providing further activation to the core and lower body.",Strength,Lats,Cable,Intermediate,7.9,Average,Strength Lats Intermediate,5.891751034759535
male,43,78.0,169.9,1479,8.2,27.021399909443666,adulto,sobrepeso,Behind-the-neck pull-down,"The behind-the-neck pull-down is a cable exercise intended to target the muscles of the upper and middle back. If you have the requisite shoulder mobility, it can help you target the upper back muscles, including the trapezius and rhomboids, as well as the lats (latissimus dorsi). It is popular among elite bodybuilders and physique athletes, but some coaches consider it unsafe to the shoulder joint, particularly for people with existing shoulder problems.",Strength,Lats,Cable,Intermediate,7.1,Average,Strength Lats Intermediate,5.6838068805915505
female,41,81.5,165.0,1480,7.8,29.935720844811758,adulto,sobrepeso,Straight-arm cable pull-over,"The straight-arm cable pull-over is an exercise that focuses on the muscles of the lats (latissimus dorsi) and chest using a cable stack and a flat bench. It is most commonly used for higher reps, such as 10-15 or more, in muscle-building workouts. It is also an effective substitute for dumbbell pull-overs or a pull-over machine, if you don't have access to them or they aggravate your shoulders.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,5.406548008367573
female,22,72.1,156.5,1481,7.5,29.437883412099747,joven,sobrepeso,Cable Straight-Arm Pulldown - Gethin Variation,"The straight-arm bar pull-down is a variation of the straight-arm lat pull-down performed using a cable stack machine. It can either be performed in an athletic upright stance, or slightly bent-over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, like 8-15 reps or above.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,5.19860385419959
male,27,85.4,172.6,1482,6.8,28.666606692813478,joven,sobrepeso,Rope Lat Pull-down - Gethin Variation,"The close-grip pull-down is a variation on the lat pull-down, acable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,4.713400827807628
female,40,55.6,162.4,1483,8.6,21.081559853430075,adulto,normal,Straight-Arm Pull-Down - Gethin Variation,"The straight-arm bar pull-down is a variation of the straight-arm lat pull-down performed using a cable stack machine. It can either be performed in an athletic upright stance, or slightly bent-over. It both stretches and contracts the muscles of the lats (latissimus dorsi) as well as providing additional activation to the other upper back muscles and the core. Because the triceps are also isometrically involved in the movement, it is usually performed for higher reps, like 8-15 reps or above.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,5.9610657528155295
male,48,67.0,167.5,1484,7.3,23.880597014925375,adulto,normal,High-cable standing row,"The high-cable standing row is an exercise targeting the lats. The high position allows for more engagement of the upper back, as well, specifically the rhomboids and teres major.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,5.0599744180876005
male,51,96.3,168.6,1485,5.6,33.87748382112689,mayor,obesidad,Lat Pull-down - Gethin Variation,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,3.8816242111356933
male,33,80.3,171.5,1486,4.9,27.301549524432843,adulto,sobrepeso,Wide-Grip Lat Pull-Down - Gethin Variation,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,3.396421184743732
male,30,72.7,166.4,1487,8.2,26.255951830621296,adulto,sobrepeso,Behind-The-Neck Pull-Down - Gethin Variation,"The behind-the-neck pull-down is a cable exercise intended to target the muscles of the upper and middle back. If you have the requisite shoulder mobility, it can help you targets the upper back muscles, including the trapezius and rhomboids, as well as the lats (latissimus dorsi). It is popular among elite bodybuilders and physique athletes, but some coaches consider it unsafe to the shoulder joint, in particular to people with existing shoulder problems.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,5.6838068805915505
female,39,77.1,170.0,1488,6.0,26.678200692041525,adulto,sobrepeso,Single-Arm Cable Row - Gethin Variation,"The single-arm cable seated row is a version of the cable row movement that train the muscles of the upper back one side at a time. It targets a wide range of muscles including the lats (latissimus dorsi), traps, rhomboids, and rear deltoids, as well as the biceps. The single-arm row can work well in a variety of rep-ranges, but is most popular in muscle-building workouts or as an accessory movement for strength workouts.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,4.1588830833596715
female,46,51.1,157.3,1489,8.9,20.65206365038764,adulto,normal,Scapular Rows,1,Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,6.169009906983513
male,46,76.5,169.1,1490,7.0,26.75310659521781,adulto,sobrepeso,Standing V-Grip Cable Rows,1,Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,4.852030263919617
male,41,83.6,171.3,1491,6.6,28.489941108292783,adulto,sobrepeso,AM Close-Grip Pull-Down,"The close-grip pull-down is a variation on the lat pull-down, acable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,4.574771391695639
female,50,79.8,163.0,1492,4.3,30.035003199217133,mayor,obesidad,AM Wide-Grip Pull-Down,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,2.9805328764077648
male,33,83.7,179.0,1493,3.9,26.122780187884274,adulto,sobrepeso,UP Lat Pull-Down,"The lat pull-down is a cable-based exercise machine that’s ubiquitous in gyms around the world. This back builder is easy to learn and highly effective, allowing for variable resistance depending on where you place the pin in the stack.",Strength,Lats,Cable,Intermediate,1.0,1,Strength Lats Intermediate,2.7032740041837866
male,25,81.9,173.8,1494,8.0,27.113423495122227,joven,sobrepeso,Reverse-grip lat pull-down,"The reverse-grip lat pull-down is variation on the lat pull-down that targets the lower lats more than an overhand grip. Because the hands are relatively close together, it also increases the range of motion beyond wider-grip pull-down variations. It can be performed for low reps, such as 5-6 per set, for back strength, or for higher reps for size.",Strength,Lats,Machine,Intermediate,8.5,Average,Strength Lats Intermediate,5.545177444479562
male,35,91.1,175.7,1495,8.2,29.51038354104519,adulto,sobrepeso,Machine seated row,"The machine seated row is a popular exercise targeting the back muscles, particularly the lats (latissimus dorsi), rhomboids, and middle and lower trapezius. There is a wide variety of seated row machines, but most of them approximate the motion of a free-weight row, but in an upright, forward-facing position. Machine row variations are often performed for moderate to high reps, such as 8-12 reps per set or more, as part of an upper-body or back-focused portion of a workout.",Strength,Lats,Machine,Beginner,8.4,Average,Strength Lats Beginner,5.6838068805915505
female,44,79.9,160.8,1496,6.7,30.901153436796115,adulto,obesidad,Machine-assisted pull-up,"The machine-assisted pull-up takes a classic back-building exercise and adds assistance to make the movement easier than the bodyweight version. The amount of assistance can easily be changed by moving the pin in the stack. While some people use this variation as a substitute for pull-ups or as an assistance exercise for pull-ups, it is also effective as a way to perform the pull-up motion in traditional muscle-building ranges. This variation is often performed for moderate to high reps, such as 8-12 reps per set or more, as part of upper-body or back-focused training.",Strength,Lats,Machine,Beginner,8.2,Average,Strength Lats Beginner,4.644086109751633
female,41,70.3,170.0,1497,8.0,24.325259515570934,adulto,normal,Single-arm pull-down,"The single-arm pull-down is a variation on the lat pull-down that is performed one arm at a time, usually with a D-shaped handle and a cable stack. Many lifters find they can feel the lat (latissimus dorsi) muscles working better with single-arm variations.",Strength,Lats,Machine,Intermediate,7.3,Average,Strength Lats Intermediate,5.545177444479562
female,16,75.4,163.1,1498,5.3,28.344149094735247,adolescente,sobrepeso,Chest-Supported Smith Machine Row - Gethin Variation,1,Strength,Lats,Machine,Intermediate,1.0,1,Strength Lats Intermediate,3.6736800569677097
male,41,94.1,179.9,1499,6.6,29.075507021534097,adulto,sobrepeso,Single-arm machine high row,"The single-arm machine high row is a machine-based exercise targeting the back muscles, including the lats, rhomboids, and middle and lower traps. It approximates the motion of a free-weight row, but uses a selectorized weight-stack or plate-loaded machine. Many such machines also allow you to choose between different grips and grip widths. Machine-based rows are often done for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or back-focused portion of a workout.",Strength,Lats,Machine,Intermediate,1.0,1,Strength Lats Intermediate,4.574771391695639
